Variable,RFImportance
152.39_125.0228m/z,0.0
252.15_125.0229m/z,0.0
115.44_125.0229m/z,0.0
57.39_125.0339m/z,0.0
78.67_125.034m/z,0.0
95.79_125.034m/z,0.0
66.06_125.0421m/z,0.0
142.15_125.0426m/z,0.0
103.69_125.0462m/z,0.0
109.87_125.0521m/z,0.0
166.48_125.053m/z,0.0
164.32_125.0591m/z,0.0
250.23_125.0594m/z,0.0
123.06_125.0593m/z,0.0
176.43_125.0594m/z,0.0
189.53_125.0595m/z,0.0
209.49_125.0594m/z,0.0
294.54_125.0594m/z,0.0
39.6_125.0706m/z,0.0
137.85_125.0704m/z,0.0
52.88_125.0705m/z,0.0
106.27_125.0704m/z,0.0
115.82_125.078m/z,0.00034605294209478837
165.1_125.0782m/z,0.0
49.0_125.0891m/z,0.0
318.04_125.0956m/z,0.0
282.65_125.0956m/z,0.0
311.06_125.0956m/z,0.0
331.88_125.0956m/z,5.922850684474232e-05
344.31_125.0956m/z,0.0
372.88_125.0956m/z,1.4456928107765185e-05
255.78_125.0956m/z,3.8745886473982506e-05
198.06_125.0955m/z,0.0
51.2_125.1068m/z,2.2054170117071674e-05
156.99_125.1069m/z,3.29197651916717e-05
58.85_125.1068m/z,0.00012858951470596575
79.33_125.1067m/z,0.0
113.18_125.1067m/z,0.0
142.35_125.1067m/z,0.0
46.34_126.0215m/z,0.0
193.67_126.0214m/z,0.0
55.59_126.0217m/z,0.0
129.21_126.0263m/z,0.0
68.56_126.0294m/z,0.0
110.36_126.0294m/z,0.0
56.43_126.0538m/z,3.359807646138715e-05
36.45_126.0545m/z,0.0
73.2_126.0547m/z,0.0
101.98_126.0545m/z,0.0
89.37_126.0546m/z,0.0
152.73_126.0545m/z,0.0
114.74_126.0545m/z,0.0
194.77_126.0545m/z,0.0
169.59_126.0546m/z,0.0
156.99_126.062m/z,0.0
39.44_126.0655m/z,0.00010277977242078491
71.83_126.0655m/z,0.0
96.13_126.0656m/z,0.0
82.42_126.0658m/z,0.0
165.12_126.0824m/z,0.0
55.08_126.0908m/z,0.0
156.98_126.0912m/z,0.0
142.07_126.0908m/z,0.0
72.41_126.091m/z,0.0
249.31_126.0908m/z,3.573529537222844e-05
114.5_126.0907m/z,0.0
170.46_126.0907m/z,5.767887320164951e-05
133.15_126.0909m/z,0.0
308.31_126.0908m/z,8.294653373688854e-05
266.44_126.0908m/z,0.0
335.94_126.0909m/z,0.0
60.4_126.1018m/z,0.0
102.68_126.1018m/z,0.0
51.19_126.1121m/z,0.0
156.98_126.1777m/z,0.0
238.0_126.5774m/z,0.0
290.66_127.0119m/z,0.0
100.69_127.0387m/z,0.0
128.66_127.0386m/z,0.0
174.38_127.0386m/z,0.00019132832479407946
112.65_127.0387m/z,0.0
149.43_127.0386m/z,0.0
70.46_127.0385m/z,1.459245443021177e-05
186.46_127.0386m/z,0.0
204.88_127.0384m/z,0.0
36.32_127.0496m/z,0.0
45.76_127.0497m/z,5.428254784627824e-05
125.85_127.0496m/z,0.0
97.3_127.0494m/z,0.0
66.59_127.0499m/z,0.0
148.08_127.0496m/z,0.0
106.65_127.0498m/z,0.0
89.45_127.0574m/z,0.0
79.47_127.0605m/z,0.0
135.9_127.0749m/z,0.0010577030239974918
264.39_127.0749m/z,0.0
183.99_127.0749m/z,0.0
44.01_127.086m/z,0.0
107.61_127.0861m/z,0.0
69.86_127.0861m/z,0.0
59.6_127.0862m/z,6.585666490579328e-05
165.12_127.0887m/z,0.0
156.96_127.0941m/z,0.0
72.38_127.0939m/z,0.0
142.04_127.0939m/z,0.0
266.42_127.0939m/z,8.926902038786668e-06
164.26_127.1113m/z,0.0
154.97_127.1112m/z,8.945882196604759e-06
206.11_127.1112m/z,0.0
165.1_127.1186m/z,0.0
106.66_127.1224m/z,1.4440069751802506e-05
205.05_128.016m/z,0.0
47.62_128.0339m/z,0.0
128.55_128.0421m/z,0.0
79.66_128.0449m/z,0.0
101.64_128.0427m/z,0.0
174.46_128.0424m/z,0.0
119.89_128.045m/z,0.0
143.4_128.0447m/z,0.0
246.79_128.0489m/z,0.0
36.3_128.0514m/z,0.0002523463502039923
266.81_128.0488m/z,0.0
45.75_128.0523m/z,0.0
389.88_128.0616m/z,0.0
403.06_128.0617m/z,0.0
369.21_128.0616m/z,0.0
327.36_128.0617m/z,0.0
257.98_128.0616m/z,0.0
557.0_128.0617m/z,1.337576453991833e-05
433.92_128.0616m/z,0.0
120.61_128.0623m/z,0.0
39.94_128.0703m/z,0.0
107.74_128.0701m/z,0.0
100.53_128.0702m/z,0.0
91.1_128.0701m/z,0.0
130.24_128.0701m/z,0.0
60.45_128.0702m/z,0.0
138.62_128.0699m/z,0.0
76.53_128.0762m/z,0.0
38.48_128.0812m/z,0.0
53.19_128.0811m/z,1.4507156761815824e-05
156.97_128.0965m/z,0.0
188.88_128.1065m/z,0.0
66.0_128.1064m/z,0.0
245.51_128.1065m/z,0.0
54.79_128.1064m/z,0.0
201.48_128.1065m/z,0.0
164.53_128.1064m/z,0.0
143.16_128.1065m/z,0.0
44.12_128.1065m/z,0.0
256.57_128.1064m/z,5.8836399801094e-05
276.75_128.1064m/z,0.0
144.91_128.1427m/z,0.0
114.53_128.1428m/z,0.0
89.52_128.5226m/z,0.0
52.23_129.0178m/z,0.0
66.94_129.0179m/z,0.0
36.02_129.0326m/z,0.0
47.61_129.0369m/z,0.0
121.09_129.0365m/z,0.0
139.46_129.0541m/z,0.0
176.39_129.0541m/z,0.0
119.01_129.0542m/z,0.0
151.58_129.0542m/z,0.0
50.03_129.0529m/z,0.0
86.13_129.054m/z,0.0
198.82_129.0542m/z,0.0
58.16_129.0653m/z,0.0
217.95_129.0655m/z,0.00010856956721296609
36.02_129.0658m/z,0.0
97.31_129.0648m/z,0.0001481719957481225
250.62_129.0655m/z,0.0
88.9_129.0654m/z,0.0
276.71_129.0657m/z,9.077614820298419e-05
306.08_129.0658m/z,0.0
238.77_129.0656m/z,0.0
142.86_129.0652m/z,0.0
78.09_129.0655m/z,0.0
332.01_129.0663m/z,0.00014709994124711308
369.05_129.0684m/z,0.0
38.47_129.0839m/z,0.0
76.48_129.084m/z,0.0
45.89_129.1018m/z,0.0
36.02_129.0999m/z,6.231608916192122e-05
120.38_129.1016m/z,0.0
104.65_129.1017m/z,0.0
245.5_129.1095m/z,0.0
184.19_129.1093m/z,0.0
143.15_129.1094m/z,0.0
36.02_129.1198m/z,0.0
36.01_129.1536m/z,0.0
36.0_129.2467m/z,0.0
140.35_129.9955m/z,0.0
217.96_130.0194m/z,0.0
66.92_130.0214m/z,0.00010875028558373312
116.4_130.0496m/z,0.0
58.29_130.0495m/z,0.0
332.08_130.0496m/z,2.2548978508475888e-05
142.76_130.0496m/z,0.0
126.09_130.0496m/z,0.00012029439953674174
46.7_130.0495m/z,0.0
276.7_130.0496m/z,0.0
107.48_130.0495m/z,0.0
175.36_130.0497m/z,0.0
306.06_130.0496m/z,0.00015762507599136616
160.89_130.0495m/z,0.0
93.03_130.0495m/z,7.587067599037106e-05
362.83_130.0495m/z,0.0
294.89_130.0493m/z,0.0
205.58_130.0495m/z,0.0
194.19_130.0495m/z,0.0
77.04_130.0496m/z,0.0
250.74_130.0498m/z,0.0
217.94_130.0497m/z,0.0
150.78_130.05m/z,7.41820634117799e-06
118.98_130.057m/z,0.0
238.77_130.0645m/z,7.708678946430385e-05
165.34_130.0646m/z,0.0008930285985185854
178.68_130.0642m/z,0.0
250.87_130.0647m/z,0.0
222.57_130.0645m/z,0.0
266.3_130.0648m/z,0.0
100.27_130.0646m/z,0.0
376.18_130.0648m/z,0.0
316.64_130.0648m/z,0.0
337.55_130.0648m/z,0.0
84.85_130.0646m/z,0.0
120.53_130.0649m/z,0.0003062453533682015
295.02_130.0648m/z,0.0
206.84_130.0648m/z,0.0
36.02_130.0682m/z,0.0
76.71_130.0838m/z,0.0
54.64_130.0859m/z,0.0
93.63_130.0857m/z,0.0
45.42_130.086m/z,0.0
266.28_130.0959m/z,0.0
38.46_130.1221m/z,0.0
99.51_130.122m/z,0.0
55.22_130.1222m/z,0.0
87.6_130.1222m/z,0.0
76.74_130.1377m/z,0.0
217.91_130.1378m/z,0.0
39.8_130.1617m/z,0.0
39.78_130.1973m/z,0.0
76.72_130.2314m/z,0.0
39.78_130.2463m/z,0.0
39.78_130.2889m/z,0.0
39.79_130.3209m/z,0.0
39.79_130.3707m/z,0.0
57.25_131.0158m/z,0.0
319.25_131.0191m/z,0.0
64.26_131.0335m/z,0.0
61.88_131.0448m/z,0.0
234.26_131.0486m/z,0.0
43.09_131.0449m/z,0.0
221.63_131.0486m/z,0.0
209.85_131.0485m/z,9.134478637114618e-05
319.25_131.0489m/z,0.00018511072749931914
125.48_131.0491m/z,0.00039238077451387985
360.58_131.0487m/z,0.0
186.43_131.0489m/z,0.0
116.23_131.0522m/z,0.0
332.18_131.0519m/z,0.0
217.97_131.0525m/z,5.5645755419649374e-05
76.76_131.0526m/z,0.0
58.19_131.0526m/z,3.615393809011595e-05
250.66_131.052m/z,0.0
107.51_131.0525m/z,0.0
149.89_131.052m/z,0.0
276.71_131.052m/z,0.0
151.61_131.0617m/z,0.0
266.28_131.068m/z,0.0
100.25_131.0677m/z,0.0
238.77_131.0681m/z,0.0
376.18_131.068m/z,0.0
316.6_131.068m/z,0.0
337.54_131.068m/z,0.0
249.51_131.0681m/z,0.0
222.55_131.0679m/z,0.0
36.15_131.07m/z,0.0
165.45_131.07m/z,0.0
319.25_131.0818m/z,8.670237445250245e-05
62.26_131.0809m/z,0.0003870528994626858
39.14_131.0815m/z,0.0
257.62_131.0849m/z,3.8996161641175357e-05
353.96_131.085m/z,0.0
219.55_131.0849m/z,0.0
116.49_131.0888m/z,0.0
54.53_131.0889m/z,0.0
327.37_131.085m/z,0.0
39.77_131.1101m/z,0.0
42.55_131.1175m/z,0.0
124.76_131.1174m/z,0.0
319.24_131.1372m/z,0.0
54.63_132.0107m/z,0.0
163.02_132.015m/z,7.899207363321325e-05
36.66_132.0406m/z,0.0004543854251375846
163.17_132.0441m/z,0.0
87.79_132.044m/z,0.0
100.26_132.0439m/z,0.0
186.62_132.044m/z,0.0
206.39_132.044m/z,0.0
294.89_132.044m/z,0.0
222.58_132.0441m/z,0.0
74.56_132.0471m/z,0.0
319.25_132.0521m/z,0.0
217.97_132.0535m/z,0.0
76.78_132.054m/z,0.0
46.14_132.0652m/z,0.0005814937788634337
79.7_132.0652m/z,0.0
165.27_132.0793m/z,0.0
36.61_132.0772m/z,0.0004056059615621406
120.54_132.0794m/z,0.0
86.23_132.08m/z,0.0
74.9_132.0801m/z,0.0
238.86_132.0795m/z,1.0942569390714096e-05
108.6_132.0802m/z,0.0
147.11_132.08m/z,0.0
91.08_132.1015m/z,0.0
245.5_132.1013m/z,0.0
256.56_132.1012m/z,1.4624111810294048e-05
38.09_132.1015m/z,0.0
123.1_132.1014m/z,0.0
113.97_132.1013m/z,0.00010256000313230057
219.59_132.1013m/z,0.0
69.11_132.1013m/z,0.0
178.54_132.1013m/z,0.0
53.59_132.1123m/z,0.0
42.53_132.1204m/z,0.00047775551229459076
36.62_132.1307m/z,5.630512643063349e-05
162.91_132.1327m/z,0.0
43.48_132.1375m/z,0.0
36.59_132.1658m/z,1.0588092076766505e-05
36.59_132.259m/z,0.0
36.59_132.2879m/z,0.0
36.59_132.3408m/z,0.0007199636494563209
54.19_133.0313m/z,0.0
60.99_133.0313m/z,0.00017507943381109078
90.79_133.0314m/z,0.0
134.5_133.0313m/z,0.0
38.22_133.0427m/z,0.0
163.13_133.0471m/z,0.0
58.59_133.0491m/z,0.0
100.29_133.048m/z,7.702007807721638e-05
206.6_133.0514m/z,0.0
75.44_133.0504m/z,0.0006658988830578493
193.85_133.0518m/z,0.0
126.97_133.0518m/z,0.00011429911413398488
319.25_133.0549m/z,0.0
53.79_133.0604m/z,0.0
46.51_133.0612m/z,0.0
355.06_133.0643m/z,0.0
257.75_133.0643m/z,0.0
306.83_133.0643m/z,0.0
239.79_133.0642m/z,0.0
332.4_133.0643m/z,2.6554838137078695e-05
169.97_133.0644m/z,0.0
297.58_133.0643m/z,0.0
191.47_133.0643m/z,0.0
147.29_133.0642m/z,0.0
275.41_133.0643m/z,0.0
103.33_133.0755m/z,0.0
83.07_133.0756m/z,0.0
125.93_133.0755m/z,0.00011445262909238566
162.95_133.0757m/z,0.0
143.67_133.0753m/z,0.0
117.14_133.0754m/z,0.0
36.6_133.0787m/z,0.0
150.64_133.0871m/z,0.0
316.15_133.1007m/z,9.383856661589493e-05
285.41_133.1006m/z,0.0
232.04_133.1006m/z,0.0
390.15_133.1007m/z,0.0
335.26_133.1007m/z,0.0
190.45_133.1006m/z,0.0
210.23_133.1006m/z,0.0
91.58_133.1045m/z,0.0
38.06_133.1041m/z,5.494455855326895e-05
49.26_133.1045m/z,0.0
53.62_133.1152m/z,0.0
256.36_133.5855m/z,0.0
288.75_134.0088m/z,0.0
176.75_134.0265m/z,0.0
40.2_134.0267m/z,0.0
237.36_134.0358m/z,0.0
54.2_134.0342m/z,0.0
222.1_134.0357m/z,0.0
67.04_134.0346m/z,0.0
44.39_134.0444m/z,0.0
61.02_134.0439m/z,0.0
74.86_134.0445m/z,0.0
162.92_134.0495m/z,0.0
160.36_134.0596m/z,0.0
206.49_134.0597m/z,0.0
186.06_134.0596m/z,0.0
244.9_134.0597m/z,0.0
231.96_134.0596m/z,0.0
117.16_134.0596m/z,0.0
95.98_134.0597m/z,0.0
137.26_134.0596m/z,0.0
76.09_134.0595m/z,0.0
43.34_134.0596m/z,0.0
107.0_134.0595m/z,0.0
266.49_134.0596m/z,0.0
52.93_134.0597m/z,0.0
257.75_134.0602m/z,0.0
73.99_134.0706m/z,0.0
46.85_134.0703m/z,0.0
62.12_134.0806m/z,0.0
36.6_134.0806m/z,0.0009097337099656717
206.21_134.0914m/z,0.0
303.71_134.096m/z,0.0
343.59_134.096m/z,0.0
268.96_134.0961m/z,0.0
150.67_134.0954m/z,0.0
238.88_134.0959m/z,0.0
162.82_134.0955m/z,0.0
133.52_134.0959m/z,0.0
123.23_134.0958m/z,0.0
114.4_134.0958m/z,0.0
330.92_134.0961m/z,0.0001161402425897593
186.69_134.096m/z,0.0
59.35_134.117m/z,0.0
46.31_134.1168m/z,0.00012189882629745782
43.32_135.0108m/z,0.0
250.3_135.0137m/z,0.0
294.52_135.0144m/z,0.0
143.43_135.0296m/z,0.0
60.86_135.0276m/z,0.0
116.46_135.0295m/z,0.0
250.28_135.0437m/z,0.0
176.41_135.0436m/z,0.0
303.33_135.0436m/z,0.0
259.8_135.0436m/z,0.0
89.58_135.044m/z,0.0
147.51_135.0436m/z,0.0
282.17_135.0436m/z,0.0
491.99_135.0437m/z,0.0
294.43_135.0437m/z,8.918298608006194e-06
196.55_135.0436m/z,0.0
220.28_135.0436m/z,5.730607303434709e-05
237.3_135.0433m/z,0.0
56.63_135.0468m/z,0.0
101.88_135.0547m/z,0.0
182.62_135.0549m/z,0.0
75.45_135.053m/z,0.00033217088596096845
206.45_135.0628m/z,0.0
76.66_135.0657m/z,0.0
117.09_135.0628m/z,0.0
59.57_135.0672m/z,0.0
294.49_135.0764m/z,0.0
250.31_135.0781m/z,0.0
282.77_135.08m/z,0.0
305.21_135.08m/z,0.0
421.73_135.08m/z,0.0
223.76_135.0801m/z,0.0
114.62_135.0801m/z,0.00011741245289783393
126.34_135.0911m/z,0.0
45.05_135.0913m/z,0.0
151.75_135.0909m/z,1.4649844260468234e-05
303.69_135.0992m/z,0.0
330.89_135.0991m/z,0.0
229.91_135.1162m/z,0.0
333.47_135.1164m/z,0.0
420.38_135.1163m/z,0.0
209.46_135.1162m/z,0.0
260.14_135.1163m/z,0.0
317.69_135.1163m/z,0.0001274064705128885
293.09_135.1163m/z,0.0
301.0_135.1163m/z,0.0
404.06_135.1163m/z,0.0
375.97_135.1164m/z,0.00011612544020898048
250.27_135.1335m/z,0.0
294.5_135.1332m/z,0.0
80.22_136.0137m/z,0.0001287767230868263
111.94_136.0138m/z,0.0
193.85_136.0211m/z,0.0
516.47_136.0211m/z,0.0
351.22_136.0211m/z,0.0
376.32_136.0211m/z,0.0
282.73_136.021m/z,2.934789218965487e-05
75.89_136.0368m/z,0.0
126.99_136.039m/z,0.0
99.56_136.0387m/z,0.0
60.91_136.0392m/z,0.0
153.26_136.039m/z,5.129519021871128e-05
170.84_136.0392m/z,0.0
37.47_136.0393m/z,0.0
192.54_136.0393m/z,9.849351999370849e-06
250.27_136.047m/z,0.0
303.29_136.0471m/z,0.0
259.79_136.0469m/z,0.0
176.41_136.0469m/z,0.0001644900906641509
294.48_136.047m/z,0.0
147.27_136.051m/z,0.0
110.67_136.0503m/z,0.0
188.16_136.05m/z,0.0
180.54_136.0615m/z,0.0
124.56_136.0614m/z,0.0
93.65_136.0613m/z,0.0
51.73_136.0613m/z,0.0005661568388676258
164.99_136.0614m/z,0.0
61.51_136.0614m/z,0.0
139.53_136.0614m/z,0.0
84.2_136.0753m/z,0.0009196718803460126
217.92_136.0753m/z,0.0
121.35_136.0751m/z,5.560492190029587e-05
179.72_136.075m/z,0.0
43.47_136.0752m/z,0.00024435240690969326
195.42_136.0752m/z,5.4156107175918966e-05
309.52_136.0754m/z,0.0
107.57_136.0751m/z,0.0
56.78_136.0749m/z,0.0
152.93_136.0748m/z,0.0
68.21_136.0862m/z,0.0
84.08_136.1082m/z,0.00010062732700659086
128.92_136.1115m/z,0.0
174.53_136.1114m/z,0.0
333.49_136.1194m/z,0.0
84.05_136.1653m/z,0.0003152447911424908
135.62_137.0051m/z,0.0
98.09_137.022m/z,3.974693213330898e-05
130.1_137.0229m/z,0.0
193.9_137.0231m/z,0.0
297.23_137.0228m/z,0.0
309.86_137.0229m/z,0.0
64.59_137.0263m/z,0.0
48.96_137.0263m/z,0.0
57.38_137.0345m/z,0.0
123.96_137.0452m/z,0.0
134.5_137.0456m/z,1.376988823142668e-05
98.42_137.0455m/z,0.0
107.13_137.0454m/z,1.293618800593236e-05
73.17_137.0458m/z,0.0
153.16_137.0424m/z,0.0
250.3_137.0495m/z,0.0
294.53_137.0495m/z,1.4086044536605388e-05
144.01_137.0593m/z,0.0
226.69_137.0592m/z,1.339531780374682e-05
168.11_137.0592m/z,0.0
95.7_137.0596m/z,0.0
200.65_137.0592m/z,0.0
183.86_137.0594m/z,1.3584686353565071e-05
264.23_137.0593m/z,1.6151817719452225e-05
275.28_137.0592m/z,1.0705812664690136e-05
69.79_137.0594m/z,0.0002472240945935504
84.01_137.0577m/z,7.169267971346388e-05
212.28_137.0593m/z,0.0
131.19_137.0593m/z,0.0
239.31_137.0592m/z,0.0
365.75_137.0593m/z,0.0
319.46_137.0593m/z,5.446611501133181e-05
354.55_137.0592m/z,0.0
333.26_137.0593m/z,0.0
119.36_137.0595m/z,0.0
59.57_137.0704m/z,0.0
134.11_137.0713m/z,0.0
43.88_137.0714m/z,8.812210383014368e-06
84.16_137.078m/z,9.879459556771583e-05
217.87_137.0784m/z,0.0
179.74_137.0785m/z,0.0
145.24_137.0814m/z,0.0
165.16_137.0875m/z,0.0
68.92_137.0892m/z,0.0
316.21_137.0957m/z,0.0
238.22_137.0955m/z,5.276282676169616e-05
288.22_137.0956m/z,0.0
413.55_137.0957m/z,0.0
174.48_137.0955m/z,1.1514727679769179e-05
267.35_137.0956m/z,0.0
374.35_137.0957m/z,0.0
113.99_137.1067m/z,0.0
200.22_137.1066m/z,0.0
91.07_137.1067m/z,0.00014349177707262718
124.28_137.1067m/z,0.0
91.66_137.1178m/z,0.0
336.92_137.1316m/z,9.895685190207506e-06
475.04_137.1319m/z,0.0
256.44_137.1319m/z,0.00018605448800580808
73.18_137.1363m/z,0.0
73.18_137.2319m/z,0.0
37.4_138.0134m/z,7.568878253716325e-05
85.72_138.0181m/z,1.4107857208869827e-05
210.4_138.0305m/z,0.0
193.85_138.0366m/z,0.0
73.17_138.0477m/z,0.00022631350059884361
134.49_138.0484m/z,0.0
103.42_138.0542m/z,0.0
74.78_138.0545m/z,0.0
369.86_138.0546m/z,0.0004902358911285229
123.77_138.0536m/z,0.0
429.98_138.0548m/z,0.0
480.86_138.0547m/z,0.0
191.85_138.0548m/z,0.0
163.01_138.0547m/z,0.0
204.92_138.0547m/z,0.0
37.4_138.059m/z,0.0
145.26_138.0654m/z,0.0
209.05_138.0652m/z,0.0
70.96_138.0626m/z,0.0001673863481634629
95.84_138.0621m/z,0.0
226.44_138.0623m/z,0.0
131.2_138.0616m/z,0.0
84.07_138.0812m/z,0.0
80.77_138.0891m/z,0.0
109.19_138.0908m/z,0.0
47.55_138.0908m/z,0.0
91.78_138.0906m/z,0.0
124.17_138.0909m/z,0.0
235.2_138.0909m/z,0.0
204.48_138.0909m/z,9.436265436226818e-05
161.18_138.091m/z,0.0
263.29_138.091m/z,0.0
171.25_138.0908m/z,0.0
62.32_138.0908m/z,0.0
174.47_138.0978m/z,0.0
37.37_138.1095m/z,0.0
200.33_138.1098m/z,0.0
87.32_138.1164m/z,0.0
91.67_138.1219m/z,8.049061703294753e-05
37.37_138.1466m/z,0.0
91.66_138.1559m/z,0.0
37.36_138.1906m/z,0.0
91.6_138.2126m/z,0.0
37.39_138.2382m/z,0.0
37.34_138.2834m/z,0.0
37.36_138.325m/z,0.0
37.36_138.7627m/z,0.0
39.71_138.973m/z,0.0
239.87_138.9941m/z,8.117519952153418e-05
558.91_138.995m/z,0.0
79.56_139.0023m/z,9.723668422906778e-06
66.91_139.0023m/z,0.0
131.03_139.0022m/z,9.81253853520314e-06
164.23_139.0021m/z,0.0
283.24_139.0019m/z,0.0
57.6_139.0197m/z,0.0
150.88_139.0386m/z,0.0
167.01_139.0386m/z,0.0
202.84_139.0386m/z,0.0
186.98_139.0386m/z,0.0
266.63_139.0386m/z,2.2325567513016094e-05
211.41_139.0385m/z,0.0
134.9_139.0388m/z,2.6539875203188518e-05
491.97_139.0388m/z,0.0
234.79_139.0386m/z,0.0
44.13_139.0422m/z,0.0
77.99_139.0497m/z,0.0
57.71_139.0499m/z,0.0003507169576393946
138.17_139.0497m/z,0.0
91.64_139.0497m/z,0.0
107.72_139.0497m/z,0.0
115.56_139.0496m/z,0.0
460.14_139.0537m/z,0.0
257.98_139.0539m/z,0.0
335.65_139.0536m/z,0.0
215.92_139.0541m/z,0.0
37.4_139.0578m/z,0.0
74.78_139.0572m/z,0.0
267.16_139.0569m/z,0.0
53.5_139.0574m/z,0.0
103.51_139.0575m/z,0.0
145.24_139.0689m/z,0.0
209.08_139.0693m/z,5.147287261010491e-05
128.06_139.0752m/z,6.956235503978527e-05
226.41_139.0747m/z,4.3892992899662905e-05
255.69_139.0749m/z,0.0
83.71_139.075m/z,0.0
235.21_139.0749m/z,0.0
155.89_139.0749m/z,0.0
301.14_139.0749m/z,0.0
276.47_139.0749m/z,2.098206281064752e-05
57.6_139.0829m/z,0.00015164584260389858
81.79_139.0862m/z,0.0
118.77_139.0858m/z,0.0
134.81_139.086m/z,0.0
167.82_139.0865m/z,0.0
51.31_139.0864m/z,0.0
104.62_139.0869m/z,0.0
49.0_139.0954m/z,0.0
62.33_139.0939m/z,0.0
392.04_139.1113m/z,0.0
376.1_139.1113m/z,0.0
257.72_139.1112m/z,4.052026766151147e-05
157.91_139.1115m/z,0.0
87.37_139.1189m/z,0.0
37.39_139.1163m/z,0.0
153.45_139.1223m/z,0.0
196.12_139.1222m/z,0.0
57.6_139.1408m/z,0.0
37.36_139.1491m/z,0.0
87.32_139.1528m/z,0.0
87.28_139.2099m/z,0.0
37.37_139.2452m/z,0.0
79.56_140.006m/z,0.0
66.92_140.0059m/z,0.0
131.02_140.0056m/z,0.0
78.44_140.0159m/z,0.0
126.95_140.0161m/z,0.0
193.87_140.016m/z,0.0
102.47_140.0158m/z,0.0
148.34_140.0159m/z,0.0
138.06_140.016m/z,0.0
56.19_140.0229m/z,1.215310803958697e-05
37.41_140.0315m/z,0.0
95.95_140.034m/z,0.0
83.28_140.0338m/z,0.0
73.54_140.0339m/z,0.0001584698605034481
107.47_140.0339m/z,8.891035182246987e-05
65.74_140.0338m/z,0.0
119.49_140.0338m/z,0.0
151.97_140.0342m/z,0.0
159.8_140.0339m/z,0.0
157.15_140.0452m/z,0.00011462713000809789
102.07_140.0448m/z,0.00017203680218293567
187.0_140.0421m/z,0.00012823128499181815
315.76_140.0481m/z,0.0
394.83_140.0479m/z,0.0
57.64_140.0528m/z,0.00024974957179455226
77.88_140.0525m/z,0.0002529153441373402
165.44_140.0486m/z,6.140249619938217e-05
37.38_140.0599m/z,0.0
557.3_140.0679m/z,0.00011105237740971322
103.7_140.0695m/z,0.0
59.01_140.0815m/z,0.0
165.14_140.0921m/z,0.0
184.33_140.1063m/z,0.0
71.83_140.1063m/z,0.0
307.97_140.1063m/z,0.0
172.29_140.1063m/z,0.0
297.27_140.1064m/z,0.0
210.39_140.1064m/z,0.0
157.44_140.1063m/z,1.3505171479911627e-05
111.27_140.1173m/z,0.0
91.57_140.125m/z,0.0
297.21_140.138m/z,0.0
239.89_140.9913m/z,0.0
558.87_140.9919m/z,5.08678351521714e-05
96.22_140.9997m/z,0.00012410388999882475
47.12_141.0032m/z,0.0
169.25_141.0114m/z,0.00014346328555687747
54.07_141.0178m/z,0.0
333.43_141.0178m/z,0.0
86.44_141.0177m/z,0.0
104.72_141.0179m/z,5.3105434343703264e-05
259.92_141.0178m/z,0.0
470.95_141.0178m/z,0.00016522227527744436
380.85_141.0178m/z,0.0001940773471253985
126.94_141.0188m/z,5.5394000295916536e-05
353.92_141.0178m/z,0.0
196.92_141.0236m/z,7.09153343954701e-05
75.0_141.0292m/z,0.0
37.85_141.0308m/z,0.0
68.96_141.0396m/z,0.0
107.45_141.037m/z,0.0001531228111740932
157.09_141.0479m/z,0.0
115.85_141.0543m/z,0.0
315.77_141.057m/z,0.0
201.5_141.0543m/z,0.0
170.78_141.0551m/z,7.384319222079743e-05
57.62_141.0546m/z,0.0
148.71_141.0544m/z,5.714559230133176e-05
40.18_141.0657m/z,1.4714630766067867e-05
49.21_141.0654m/z,0.0
110.95_141.0657m/z,0.0
83.14_141.0655m/z,0.00018707061910197708
69.1_141.0655m/z,0.0
369.22_141.0697m/z,0.0
380.04_141.0695m/z,0.0
433.96_141.0696m/z,0.0
103.7_141.0722m/z,0.0
239.79_141.0904m/z,0.0
194.71_141.0905m/z,0.0009359615290576906
276.91_141.0905m/z,0.0
161.09_141.0905m/z,0.0
355.03_141.0906m/z,0.0
38.02_141.1009m/z,0.0
100.69_141.1017m/z,0.0
52.13_141.1017m/z,0.0
115.82_141.1016m/z,0.0
82.93_141.1017m/z,0.0
61.34_141.1015m/z,6.142142983833355e-06
131.45_141.1014m/z,0.0
165.23_141.1035m/z,0.0
197.05_141.1018m/z,0.0
297.24_141.1096m/z,0.0
210.42_141.1095m/z,0.0
37.85_141.1222m/z,1.1186589386366051e-05
87.41_141.1227m/z,0.0
285.27_141.1268m/z,0.0
334.2_141.1268m/z,0.0
354.56_141.1268m/z,8.656401096978643e-05
37.85_141.1575m/z,0.0
37.82_141.2229m/z,0.0
37.82_141.2547m/z,5.924085828380715e-05
37.83_141.2809m/z,0.0
270.01_141.5829m/z,0.0
74.7_141.5992m/z,0.0
126.96_142.0123m/z,0.0
193.85_142.0121m/z,0.0
68.84_142.0241m/z,0.0
174.46_142.0314m/z,0.0
56.33_142.049m/z,0.0
92.95_142.0497m/z,0.0
111.31_142.0496m/z,0.0
62.72_142.0531m/z,0.0
79.12_142.0607m/z,0.0
110.14_142.0607m/z,0.0
165.36_142.0644m/z,0.000612964684663496
315.76_142.0646m/z,0.0
101.99_142.0632m/z,0.0
364.53_142.0644m/z,0.0
194.33_142.064m/z,0.0
